gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,state,property_valuation,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,age
F,46,High Net Worth,No,16.0,QLD,1.0,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,36.0
F,46,High Net Worth,No,16.0,QLD,1.0,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,36.0
F,46,High Net Worth,No,16.0,QLD,1.0,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,36.0
F,46,High Net Worth,No,16.0,QLD,1.0,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,36.0
F,46,High Net Worth,No,16.0,QLD,1.0,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,36.0
F,46,High Net Worth,No,16.0,QLD,1.0,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,36.0
F,46,High Net Worth,No,16.0,QLD,1.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36.0
F,46,High Net Worth,No,16.0,QLD,1.0,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,36.0
F,37,Affluent Customer,No,20.0,QLD,4.0,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,66.0
F,37,Affluent Customer,No,20.0,QLD,4.0,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,66.0
F,37,Affluent Customer,No,20.0,QLD,4.0,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,66.0
F,37,Affluent Customer,No,20.0,QLD,4.0,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,66.0
M,5,Mass Customer,No,22.0,NSW,10.0,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42.0
M,5,Mass Customer,No,22.0,NSW,10.0,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,42.0
M,5,Mass Customer,No,22.0,NSW,10.0,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,42.0
M,5,Mass Customer,No,22.0,NSW,10.0,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,42.0
M,5,Mass Customer,No,22.0,NSW,10.0,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,42.0
M,5,Mass Customer,No,22.0,NSW,10.0,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,42.0
M,5,Mass Customer,No,22.0,NSW,10.0,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,42.0
M,5,Mass Customer,No,22.0,NSW,10.0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,42.0
M,5,Mass Customer,No,22.0,NSW,10.0,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,42.0
M,5,Mass Customer,No,22.0,NSW,10.0,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42.0
M,5,Mass Customer,No,22.0,NSW,10.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,42.0
M,5,Mass Customer,No,22.0,NSW,10.0,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,42.0
F,91,Affluent Customer,No,14.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40.0
F,91,Affluent Customer,No,14.0,NSW,8.0,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,40.0
F,91,Affluent Customer,No,14.0,NSW,8.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,40.0
F,91,Affluent Customer,No,14.0,NSW,8.0,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40.0
F,91,Affluent Customer,No,14.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,40.0
F,91,Affluent Customer,No,14.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,40.0
M,64,Mass Customer,No,16.0,VIC,9.0,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,45.0
M,64,Mass Customer,No,16.0,VIC,9.0,0.0,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,45.0
M,64,Mass Customer,No,16.0,VIC,9.0,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,45.0
M,64,Mass Customer,No,16.0,VIC,9.0,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,45.0
M,64,Mass Customer,No,16.0,VIC,9.0,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,45.0
M,64,Mass Customer,No,16.0,VIC,9.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,45.0
M,64,Mass Customer,No,16.0,VIC,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,45.0
M,64,Mass Customer,No,16.0,VIC,9.0,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,45.0
M,64,Mass Customer,No,16.0,VIC,9.0,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,45.0
F,24,Mass Customer,No,18.0,VIC,10.0,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,44.0
F,24,Mass Customer,No,18.0,VIC,10.0,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,44.0
F,24,Mass Customer,No,18.0,VIC,10.0,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,44.0
F,24,Mass Customer,No,18.0,VIC,10.0,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,44.0
F,38,Mass Customer,No,5.0,QLD,8.0,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,38.0
F,38,Mass Customer,No,5.0,QLD,8.0,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,38.0
F,38,Mass Customer,No,5.0,QLD,8.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38.0
F,38,Mass Customer,No,5.0,QLD,8.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,38.0
F,38,Mass Customer,No,5.0,QLD,8.0,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,38.0
F,38,Mass Customer,No,5.0,QLD,8.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,38.0
F,38,Mass Customer,No,5.0,QLD,8.0,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,38.0
F,38,Mass Customer,No,5.0,QLD,8.0,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,38.0
F,38,Mass Customer,No,5.0,QLD,8.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38.0
M,63,Affluent Customer,Yes,17.0,QLD,2.0,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,40.0
M,63,Affluent Customer,Yes,17.0,QLD,2.0,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,40.0
M,63,Affluent Customer,Yes,17.0,QLD,2.0,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,40.0
M,63,Affluent Customer,Yes,17.0,QLD,2.0,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,40.0
M,63,Affluent Customer,Yes,17.0,QLD,2.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40.0
M,63,Affluent Customer,Yes,17.0,QLD,2.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40.0
M,63,Affluent Customer,Yes,17.0,QLD,2.0,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,40.0
M,64,Mass Customer,No,8.0,NSW,3.0,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,46.0
M,64,Mass Customer,No,8.0,NSW,3.0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,46.0
M,64,Mass Customer,No,8.0,NSW,3.0,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,46.0
F,98,Affluent Customer,Yes,15.0,VIC,6.0,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,49.0
F,98,Affluent Customer,Yes,15.0,VIC,6.0,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,49.0
F,98,Affluent Customer,Yes,15.0,VIC,6.0,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,49.0
F,98,Affluent Customer,Yes,15.0,VIC,6.0,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,49.0
F,98,Affluent Customer,Yes,15.0,VIC,6.0,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,49.0
M,51,Affluent Customer,No,2.0,NSW,4.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,29.0
M,51,Affluent Customer,No,2.0,NSW,4.0,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,29.0
M,51,Affluent Customer,No,2.0,NSW,4.0,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,29.0
M,51,Affluent Customer,No,2.0,NSW,4.0,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,29.0
M,51,Affluent Customer,No,2.0,NSW,4.0,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,29.0
M,51,Affluent Customer,No,2.0,NSW,4.0,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,29.0
M,51,Affluent Customer,No,2.0,NSW,4.0,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,29.0
F,46,Mass Customer,Yes,8.0,VIC,9.0,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,46.0
F,46,Mass Customer,Yes,8.0,VIC,9.0,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,46.0
F,46,Mass Customer,Yes,8.0,VIC,9.0,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,46.0
F,46,Mass Customer,Yes,8.0,VIC,9.0,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,46.0
F,46,Mass Customer,Yes,8.0,VIC,9.0,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,46.0
F,46,Mass Customer,Yes,8.0,VIC,9.0,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,46.0
F,46,Mass Customer,Yes,8.0,VIC,9.0,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,46.0
F,46,Mass Customer,Yes,8.0,VIC,9.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,46.0
M,63,Affluent Customer,No,1.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,27.0
M,63,Affluent Customer,No,1.0,NSW,9.0,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,27.0
M,63,Affluent Customer,No,1.0,NSW,9.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,27.0
M,63,Affluent Customer,No,1.0,NSW,9.0,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,27.0
M,63,Affluent Customer,No,1.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,27.0
M,38,Mass Customer,Yes,16.0,NSW,10.0,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,41.0
M,38,Mass Customer,Yes,16.0,NSW,10.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,41.0
M,38,Mass Customer,Yes,16.0,NSW,10.0,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,41.0
M,38,Mass Customer,Yes,16.0,NSW,10.0,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,41.0
M,38,Mass Customer,Yes,16.0,NSW,10.0,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,41.0
M,38,Mass Customer,Yes,16.0,NSW,10.0,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41.0
M,38,Mass Customer,Yes,16.0,NSW,10.0,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41.0
M,38,Mass Customer,Yes,16.0,NSW,10.0,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41.0
M,68,Mass Customer,No,18.0,QLD,5.0,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,62.0
M,68,Mass Customer,No,18.0,QLD,5.0,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,62.0
M,68,Mass Customer,No,18.0,QLD,5.0,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,62.0
M,68,Mass Customer,No,18.0,QLD,5.0,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,62.0
M,68,Mass Customer,No,18.0,QLD,5.0,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,62.0
M,68,Mass Customer,No,18.0,QLD,5.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,62.0
M,68,Mass Customer,No,18.0,QLD,5.0,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,62.0
M,68,Mass Customer,No,18.0,QLD,5.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,62.0
M,57,Mass Customer,Yes,13.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,33.0
M,57,Mass Customer,Yes,13.0,NSW,8.0,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,33.0
M,57,Mass Customer,Yes,13.0,NSW,8.0,1.0,Approved,Solex,Standard,medium,medium,326.86,388.92,33.0
M,57,Mass Customer,Yes,13.0,NSW,8.0,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33.0
M,57,Mass Customer,Yes,13.0,NSW,8.0,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,33.0
M,57,Mass Customer,Yes,13.0,NSW,8.0,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,33.0
M,57,Mass Customer,Yes,13.0,NSW,8.0,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,33.0
F,22,Mass Customer,No,16.0,QLD,3.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,67.0
F,22,Mass Customer,No,16.0,QLD,3.0,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,67.0
F,22,Mass Customer,No,16.0,QLD,3.0,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,67.0
F,22,Mass Customer,No,16.0,QLD,3.0,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,67.0
F,22,Mass Customer,No,16.0,QLD,3.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,67.0
F,2,Mass Customer,Yes,18.0,NSW,8.0,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,55.0
F,2,Mass Customer,Yes,18.0,NSW,8.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,55.0
F,2,Mass Customer,Yes,18.0,NSW,8.0,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,55.0
F,2,Mass Customer,Yes,18.0,NSW,8.0,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,55.0
F,2,Mass Customer,Yes,18.0,NSW,8.0,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,55.0
F,2,Mass Customer,Yes,18.0,NSW,8.0,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,55.0
F,2,Mass Customer,Yes,18.0,NSW,8.0,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,55.0
M,48,Affluent Customer,Yes,7.0,NSW,10.0,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,65.0
M,48,Affluent Customer,Yes,7.0,NSW,10.0,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,65.0
M,48,Affluent Customer,Yes,7.0,NSW,10.0,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,65.0
M,48,Affluent Customer,Yes,7.0,NSW,10.0,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,65.0
M,48,Affluent Customer,Yes,7.0,NSW,10.0,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,65.0
M,48,Affluent Customer,Yes,7.0,NSW,10.0,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,65.0
M,48,Affluent Customer,Yes,7.0,NSW,10.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,65.0
M,48,Affluent Customer,Yes,7.0,NSW,10.0,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,65.0
M,44,Mass Customer,Yes,4.0,NSW,10.0,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,25.0
M,44,Mass Customer,Yes,4.0,NSW,10.0,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,25.0
M,44,Mass Customer,Yes,4.0,NSW,10.0,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,25.0
M,44,Mass Customer,Yes,4.0,NSW,10.0,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,25.0
M,44,Mass Customer,Yes,4.0,NSW,10.0,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,25.0
M,44,Mass Customer,Yes,4.0,NSW,10.0,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,25.0
M,44,Mass Customer,Yes,4.0,NSW,10.0,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,25.0
M,87,Mass Customer,Yes,13.0,QLD,6.0,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,33.0
M,87,Mass Customer,Yes,13.0,QLD,6.0,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,33.0
M,87,Mass Customer,Yes,13.0,QLD,6.0,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,33.0
M,87,Mass Customer,Yes,13.0,QLD,6.0,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33.0
M,87,Mass Customer,Yes,13.0,QLD,6.0,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,33.0
M,87,Mass Customer,Yes,13.0,QLD,6.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,33.0
F,26,Affluent Customer,Yes,17.0,NSW,9.0,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,54.0
F,26,Affluent Customer,Yes,17.0,NSW,9.0,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,54.0
F,26,Affluent Customer,Yes,17.0,NSW,9.0,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,54.0
F,26,Affluent Customer,Yes,17.0,NSW,9.0,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,54.0
F,26,Affluent Customer,Yes,17.0,NSW,9.0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,54.0
F,26,Affluent Customer,Yes,17.0,NSW,9.0,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,54.0
F,26,Affluent Customer,Yes,17.0,NSW,9.0,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,54.0
F,26,Affluent Customer,Yes,17.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,54.0
M,60,High Net Worth,No,3.0,NSW,9.0,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,21.0
M,60,High Net Worth,No,3.0,NSW,9.0,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,21.0
M,60,High Net Worth,No,3.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,21.0
F,18,Mass Customer,No,10.0,NSW,10.0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,51.0
F,18,Mass Customer,No,10.0,NSW,10.0,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,51.0
F,47,High Net Worth,No,13.0,NSW,7.0,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,62.0
F,47,High Net Worth,No,13.0,NSW,7.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,62.0
F,47,High Net Worth,No,13.0,NSW,7.0,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,62.0
F,47,High Net Worth,No,13.0,NSW,7.0,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,62.0
F,47,High Net Worth,No,13.0,NSW,7.0,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,62.0
F,47,High Net Worth,No,13.0,NSW,7.0,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,62.0
F,47,High Net Worth,No,13.0,NSW,7.0,1.0,Approved,Solex,Standard,medium,medium,867.92,388.92,62.0
F,38,Mass Customer,Yes,22.0,NSW,8.0,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,42.0
F,38,Mass Customer,Yes,22.0,NSW,8.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42.0
F,38,Mass Customer,Yes,22.0,NSW,8.0,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42.0
F,38,Mass Customer,Yes,22.0,NSW,8.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,42.0
F,38,Mass Customer,Yes,22.0,NSW,8.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,42.0
F,38,Mass Customer,Yes,22.0,NSW,8.0,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42.0
F,58,Mass Customer,Yes,16.0,NSW,9.0,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,56.0
F,58,Mass Customer,Yes,16.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,56.0
F,58,Mass Customer,Yes,16.0,NSW,9.0,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,56.0
M,73,High Net Worth,No,4.0,VIC,8.0,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,43.0
M,73,High Net Worth,No,4.0,VIC,8.0,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,43.0
M,73,High Net Worth,No,4.0,VIC,8.0,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,43.0
M,73,High Net Worth,No,4.0,VIC,8.0,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,43.0
M,73,High Net Worth,No,4.0,VIC,8.0,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,43.0
M,21,Affluent Customer,Yes,15.0,NSW,10.0,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,45.0
M,21,Affluent Customer,Yes,15.0,NSW,10.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,45.0
M,21,Affluent Customer,Yes,15.0,NSW,10.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,45.0
M,21,Affluent Customer,Yes,15.0,NSW,10.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,45.0
M,21,Affluent Customer,Yes,15.0,NSW,10.0,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,45.0
M,21,Affluent Customer,Yes,15.0,NSW,10.0,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,45.0
M,46,High Net Worth,No,1.0,NSW,10.0,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,19.0
M,46,High Net Worth,No,1.0,NSW,10.0,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,19.0
M,46,High Net Worth,No,1.0,NSW,10.0,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,19.0
M,46,High Net Worth,No,1.0,NSW,10.0,0.0,Cancelled,Solex,Standard,low,medium,1289.85,74.51,19.0
M,46,High Net Worth,No,1.0,NSW,10.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,19.0
M,67,Mass Customer,No,18.0,NSW,10.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,61.0
M,67,Mass Customer,No,18.0,NSW,10.0,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,61.0
M,67,Mass Customer,No,18.0,NSW,10.0,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,61.0
M,67,Mass Customer,No,18.0,NSW,10.0,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,61.0
M,67,Mass Customer,No,18.0,NSW,10.0,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,61.0
F,37,Affluent Customer,No,9.0,VIC,7.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,47.0
F,37,Affluent Customer,No,9.0,VIC,7.0,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,47.0
F,37,Affluent Customer,No,9.0,VIC,7.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,47.0
F,16,Mass Customer,No,6.0,VIC,7.0,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,52.0
F,16,Mass Customer,No,6.0,VIC,7.0,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,52.0
F,16,Mass Customer,No,6.0,VIC,7.0,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,52.0
F,16,Mass Customer,No,6.0,VIC,7.0,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,52.0
F,16,Mass Customer,No,6.0,VIC,7.0,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,52.0
F,16,Mass Customer,No,6.0,VIC,7.0,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,52.0
M,78,Affluent Customer,No,8.0,NSW,12.0,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,28.0
M,78,Affluent Customer,No,8.0,NSW,12.0,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,28.0
M,78,Affluent Customer,No,8.0,NSW,12.0,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,28.0
M,78,Affluent Customer,No,8.0,NSW,12.0,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,28.0
M,78,Affluent Customer,No,8.0,NSW,12.0,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,28.0
M,30,Affluent Customer,Yes,12.0,NSW,10.0,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36.0
M,93,Affluent Customer,Yes,16.0,QLD,6.0,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,49.0
M,93,Affluent Customer,Yes,16.0,QLD,6.0,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,49.0
M,93,Affluent Customer,Yes,16.0,QLD,6.0,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,49.0
M,93,Affluent Customer,Yes,16.0,QLD,6.0,0.0,Approved,Solex,Standard,medium,medium,311.57,388.92,49.0
M,93,Affluent Customer,Yes,16.0,QLD,6.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,49.0
F,16,Affluent Customer,Yes,5.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,61.0
F,16,Affluent Customer,Yes,5.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,61.0
F,16,Affluent Customer,Yes,5.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,61.0
F,16,Affluent Customer,Yes,5.0,NSW,8.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,61.0
F,16,Affluent Customer,Yes,5.0,NSW,8.0,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,61.0
F,16,Affluent Customer,Yes,5.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,61.0
