past_3_years_bike_related_purchases,owns_car,tenure,property_valuation,online_order,order_status,list_price,standard_cost,age,F,M,Affluent Customer,High Net Worth,Mass Customer,NSW,QLD,VIC,Giant Bicycles,Norco Bicycles,OHM Cycles,Solex,Trek Bicycles,WeareA2B,Mountain,Road,Standard,Touring,high,low,medium,large,medium,small
62,0,19.0,7.0,0.0,1,1807.45,778.69,53.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
62,0,19.0,7.0,0.0,1,795.34,101.58,53.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
62,0,19.0,7.0,1.0,1,1577.53,826.51,53.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
62,0,19.0,7.0,1.0,1,1769.64,108.76,53.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
62,0,19.0,7.0,1.0,1,1073.07,933.84,53.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
62,0,19.0,7.0,0.0,1,1289.85,74.51,53.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
18,1,6.0,11.0,0.0,1,2091.47,388.92,60.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
18,1,6.0,11.0,1.0,1,416.98,312.74,60.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
18,1,6.0,11.0,1.0,1,1228.07,400.91,60.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
3,1,14.0,12.0,1.0,1,742.54,667.4,59.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3,1,14.0,12.0,0.0,1,1720.7,1531.42,59.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3,1,14.0,12.0,1.0,1,575.27,431.45,59.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
3,1,14.0,12.0,1.0,1,71.49,53.62,59.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
17,0,4.0,9.0,0.0,1,569.56,528.43,26.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
17,0,4.0,9.0,1.0,1,1071.23,380.74,26.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
17,0,4.0,9.0,0.0,1,1538.99,829.65,26.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
17,0,4.0,9.0,0.0,1,202.62,151.96,26.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
17,0,4.0,9.0,0.0,1,1151.96,649.49,26.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
17,0,4.0,9.0,1.0,1,1635.3,993.66,26.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
17,0,4.0,9.0,0.0,1,1703.52,1516.13,26.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
44,1,11.0,9.0,0.0,1,1292.84,13.44,64.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
44,1,11.0,9.0,0.0,1,1769.64,108.76,64.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
44,1,11.0,9.0,1.0,1,1227.34,770.89,64.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
44,1,11.0,9.0,0.0,1,980.37,234.43,64.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
44,1,11.0,9.0,1.0,0,575.27,431.45,64.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
44,1,11.0,9.0,1.0,1,1762.96,950.52,64.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
44,1,11.0,9.0,0.0,1,1775.81,1580.47,64.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
59,0,20.0,8.0,1.0,1,1703.52,1516.13,78.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
59,0,20.0,8.0,0.0,1,958.74,748.9,78.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
59,0,20.0,8.0,0.0,1,2083.94,675.03,78.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
59,0,20.0,8.0,0.0,1,1231.15,161.6,78.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
59,0,20.0,8.0,1.0,1,1977.36,1759.85,78.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
59,0,20.0,8.0,0.0,1,1163.89,589.27,78.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
59,0,20.0,8.0,0.0,1,1034.17,388.92,78.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
59,0,20.0,8.0,1.0,1,1172.78,1043.77,78.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
59,0,20.0,8.0,0.0,1,1807.45,778.69,78.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
40,1,16.0,6.0,0.0,1,1036.59,206.35,58.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
40,1,16.0,6.0,0.0,1,795.34,101.58,58.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
40,1,16.0,6.0,1.0,1,1292.84,13.44,58.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
40,1,16.0,6.0,0.0,1,1057.51,154.4,58.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
33,0,22.0,8.0,0.0,1,60.34,45.26,44.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
33,0,22.0,8.0,0.0,1,1720.7,1531.42,44.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
46,0,16.0,1.0,1.0,1,1793.43,248.82,36.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
46,0,16.0,1.0,0.0,1,1842.92,1105.75,36.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
46,0,16.0,1.0,1.0,1,478.16,298.72,36.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
46,0,16.0,1.0,0.0,1,774.53,464.72,36.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
46,0,16.0,1.0,0.0,1,1720.7,1531.42,36.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
46,0,16.0,1.0,0.0,1,60.34,45.26,36.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
46,0,16.0,1.0,1.0,1,1289.85,74.51,36.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
46,0,16.0,1.0,0.0,1,2091.47,388.92,36.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
46,0,16.0,1.0,1.0,1,1240.31,795.1,36.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
37,0,20.0,4.0,0.0,1,1289.85,74.51,66.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
37,0,20.0,4.0,0.0,1,1977.36,1759.85,66.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
37,0,20.0,4.0,0.0,1,1163.89,589.27,66.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
37,0,20.0,4.0,1.0,1,71.49,53.62,66.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5,0,22.0,10.0,0.0,1,792.9,594.68,42.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
5,0,22.0,10.0,0.0,1,1793.43,248.82,42.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
5,0,22.0,10.0,0.0,1,748.17,448.9,42.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5,0,22.0,10.0,0.0,1,202.62,151.96,42.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
5,0,22.0,10.0,1.0,1,1458.17,874.9,42.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
5,0,22.0,10.0,1.0,1,499.53,388.72,42.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
5,0,22.0,10.0,0.0,1,1289.85,74.51,42.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5,0,22.0,10.0,0.0,1,533.51,400.13,42.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5,0,22.0,10.0,0.0,1,774.53,464.72,42.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5,0,22.0,10.0,1.0,1,495.72,297.43,42.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5,0,22.0,10.0,1.0,1,1071.23,380.74,42.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
5,0,22.0,10.0,0.0,1,1577.53,826.51,42.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
91,0,14.0,8.0,1.0,1,1403.5,954.82,40.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
91,0,14.0,8.0,0.0,1,1289.85,74.51,40.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
91,0,14.0,8.0,1.0,1,1071.23,380.74,40.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
91,0,14.0,8.0,0.0,1,1057.51,154.4,40.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
91,0,14.0,8.0,1.0,1,60.34,45.26,40.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
91,0,14.0,8.0,1.0,1,1292.84,13.44,40.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
64,0,16.0,9.0,1.0,1,1148.64,689.18,45.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
64,0,16.0,9.0,0.0,0,544.05,376.84,45.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
64,0,16.0,9.0,0.0,1,1538.99,829.65,45.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
64,0,16.0,9.0,0.0,1,478.16,298.72,45.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
64,0,16.0,9.0,1.0,1,1890.39,260.14,45.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
64,0,16.0,9.0,0.0,1,1403.5,954.82,45.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
64,0,16.0,9.0,1.0,1,1807.45,778.69,45.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
64,0,16.0,9.0,1.0,1,202.62,151.96,45.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
64,0,16.0,9.0,1.0,1,100.35,75.26,45.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
24,0,18.0,10.0,1.0,1,586.45,521.94,44.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24,0,18.0,10.0,1.0,1,358.39,215.03,44.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
24,0,18.0,10.0,0.0,1,416.98,312.74,44.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
24,0,18.0,10.0,0.0,1,574.64,459.71,44.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
38,0,5.0,8.0,0.0,1,795.34,101.58,38.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
38,0,5.0,8.0,1.0,1,1280.28,829.51,38.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
38,0,5.0,8.0,1.0,1,360.4,270.3,38.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
38,0,5.0,8.0,0.0,1,1274.93,764.96,38.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
38,0,5.0,8.0,0.0,1,416.98,312.74,38.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
38,0,5.0,8.0,0.0,1,1890.39,260.14,38.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
38,0,5.0,8.0,0.0,1,12.01,7.21,38.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
38,0,5.0,8.0,1.0,1,183.86,137.9,38.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
38,0,5.0,8.0,0.0,1,360.4,270.3,38.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
63,1,17.0,2.0,0.0,1,358.39,215.03,40.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
63,1,17.0,2.0,1.0,1,945.04,507.58,40.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
63,1,17.0,2.0,1.0,1,1945.43,333.18,40.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
63,1,17.0,2.0,0.0,1,441.49,84.99,40.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
63,1,17.0,2.0,0.0,1,1129.13,677.48,40.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
63,1,17.0,2.0,0.0,1,2091.47,388.92,40.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
63,1,17.0,2.0,0.0,1,586.45,521.94,40.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
64,0,8.0,3.0,1.0,1,1775.81,1580.47,46.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
64,0,8.0,3.0,0.0,1,71.49,53.62,46.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
64,0,8.0,3.0,1.0,1,1065.03,230.09,46.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
98,1,15.0,6.0,0.0,1,1703.52,1516.13,49.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
98,1,15.0,6.0,1.0,1,100.35,75.26,49.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
98,1,15.0,6.0,1.0,1,795.34,101.58,49.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
98,1,15.0,6.0,0.0,1,688.63,612.88,49.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
98,1,15.0,6.0,0.0,1,1635.3,993.66,49.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
51,0,2.0,4.0,0.0,1,1403.5,954.82,29.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
51,0,2.0,4.0,1.0,1,1466.68,363.25,29.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
51,0,2.0,4.0,1.0,1,1151.96,649.49,29.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
51,0,2.0,4.0,0.0,1,1894.19,598.76,29.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
51,0,2.0,4.0,0.0,1,499.53,388.72,29.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
51,0,2.0,4.0,0.0,1,1036.59,206.35,29.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
51,0,2.0,4.0,1.0,1,569.56,528.43,29.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
46,1,8.0,9.0,1.0,1,1172.78,1043.77,46.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
46,1,8.0,9.0,1.0,1,175.89,131.92,46.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
46,1,8.0,9.0,0.0,1,1061.56,733.58,46.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
46,1,8.0,9.0,1.0,1,1793.43,248.82,46.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
46,1,8.0,9.0,1.0,1,1024.66,614.8,46.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
46,1,8.0,9.0,0.0,1,795.34,101.58,46.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
46,1,8.0,9.0,1.0,1,1538.99,829.65,46.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
46,1,8.0,9.0,0.0,1,2091.47,388.92,46.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
63,0,1.0,9.0,1.0,1,1762.96,950.52,27.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
63,0,1.0,9.0,1.0,1,1793.43,248.82,27.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
63,0,1.0,9.0,0.0,1,360.4,270.3,27.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
63,0,1.0,9.0,0.0,1,1720.7,1531.42,27.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
63,0,1.0,9.0,1.0,1,1945.43,333.18,27.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
38,1,16.0,10.0,0.0,1,1538.99,829.65,41.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
38,1,16.0,10.0,1.0,1,1636.9,44.71,41.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
38,1,16.0,10.0,1.0,1,543.39,407.54,41.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
38,1,16.0,10.0,0.0,1,590.26,525.33,41.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
38,1,16.0,10.0,1.0,1,792.9,594.68,41.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
38,1,16.0,10.0,1.0,1,2083.94,675.03,41.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
38,1,16.0,10.0,0.0,1,175.89,131.92,41.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
38,1,16.0,10.0,1.0,1,1890.39,260.14,41.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
68,0,18.0,5.0,0.0,1,1240.31,795.1,62.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
68,0,18.0,5.0,0.0,1,1231.15,161.6,62.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
68,0,18.0,5.0,1.0,1,1163.89,589.27,62.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
68,0,18.0,5.0,1.0,1,1873.97,863.95,62.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
68,0,18.0,5.0,0.0,1,543.39,407.54,62.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
68,0,18.0,5.0,1.0,1,642.7,211.37,62.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
68,0,18.0,5.0,0.0,1,1842.92,1105.75,62.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
68,0,18.0,5.0,1.0,1,1129.13,677.48,62.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
57,1,13.0,8.0,1.0,1,1807.45,778.69,33.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
57,1,13.0,8.0,0.0,1,1703.52,1516.13,33.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
57,1,13.0,8.0,1.0,1,326.86,388.92,33.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
57,1,13.0,8.0,0.0,1,1228.07,400.91,33.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
57,1,13.0,8.0,0.0,1,1469.44,596.55,33.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
57,1,13.0,8.0,0.0,1,1793.43,248.82,33.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
57,1,13.0,8.0,0.0,1,1777.8,820.78,33.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
22,0,16.0,3.0,0.0,1,360.4,270.3,67.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
22,0,16.0,3.0,1.0,1,1065.03,230.09,67.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
22,0,16.0,3.0,0.0,1,912.52,141.4,67.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
22,0,16.0,3.0,1.0,1,2005.66,1203.4,67.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
22,0,16.0,3.0,0.0,1,1129.13,677.48,67.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2,1,18.0,8.0,1.0,1,1945.43,333.18,55.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2,1,18.0,8.0,1.0,1,1636.9,44.71,55.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2,1,18.0,8.0,1.0,1,358.39,215.03,55.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2,1,18.0,8.0,1.0,1,1720.7,1531.42,55.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,1,18.0,8.0,1.0,1,958.74,748.9,55.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,1,18.0,8.0,0.0,1,1216.14,1082.36,55.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2,1,18.0,8.0,0.0,1,1977.36,1759.85,55.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
48,1,7.0,10.0,0.0,1,1065.03,230.09,65.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
48,1,7.0,10.0,1.0,1,1057.51,154.4,65.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
48,1,7.0,10.0,0.0,1,499.53,388.72,65.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
48,1,7.0,10.0,1.0,1,175.89,131.92,65.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
48,1,7.0,10.0,0.0,1,1842.92,1105.75,65.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
48,1,7.0,10.0,0.0,1,1311.44,1167.18,65.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
48,1,7.0,10.0,1.0,1,360.4,270.3,65.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
48,1,7.0,10.0,1.0,1,441.49,84.99,65.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
44,1,4.0,10.0,0.0,1,2005.66,1203.4,25.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
44,1,4.0,10.0,1.0,1,1073.07,933.84,25.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
